issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved,Table1.city
20943,231,24-07-2023,No Signal,55,Yes,Delhi
20944,95,25-04-2024,Slow Internet,68,Yes,Mumbai
20945,303,01-03-2024,Call Drop,42,Yes,Bangalore
20946,218,25-05-2022,No Signal,66,Yes,Delhi
20947,40,02-05-2022,No Signal,44,Yes,Chennai
20948,387,27-01-2022,Call Drop,28,Yes,Bangalore
20949,203,07-03-2022,Call Drop,58,Yes,Mumbai
20950,116,11-04-2022,Slow Internet,2,Yes,Chennai
20951,413,23-01-2023,Slow Internet,55,Yes,Kolkata
20952,91,04-04-2022,Call Drop,34,Yes,Chennai
20953,58,08-03-2022,Call Drop,20,Yes,Bangalore
20954,434,07-09-2022,Slow Internet,47,Yes,Bangalore
20955,495,22-05-2022,No Signal,26,Yes,Mumbai
20956,10,24-09-2022,No Signal,1,Yes,Bangalore
20957,256,06-07-2023,No Signal,65,No,Kolkata
20958,317,03-08-2022,Slow Internet,15,Yes,Delhi
20959,249,04-05-2023,Call Drop,14,Yes,Bangalore
20960,483,11-05-2023,No Signal,55,Yes,Delhi
20961,367,25-04-2023,Call Drop,1,Yes,Kolkata
20962,377,05-10-2023,Slow Internet,33,Yes,Mumbai
20963,317,05-05-2023,Slow Internet,70,Yes,Delhi
20964,407,01-01-2022,Call Drop,56,Yes,Chennai
20965,6,09-01-2022,Call Drop,23,Yes,Bangalore
20966,331,29-05-2024,Call Drop,54,Yes,Bangalore
20967,188,20-04-2024,Call Drop,3,Yes,Delhi
20968,235,15-01-2023,No Signal,46,Yes,Kolkata
20969,371,23-04-2024,Call Drop,6,No,Delhi
20970,411,15-06-2024,No Signal,25,Yes,Hyderabad
20971,183,24-05-2022,Slow Internet,17,Yes,Hyderabad
20972,287,11-05-2024,No Signal,28,Yes,Bangalore
20973,123,19-04-2024,Call Drop,32,Yes,Bangalore
20974,158,29-10-2022,No Signal,23,Yes,Kolkata
20975,323,12-10-2023,Slow Internet,16,Yes,Mumbai
20976,13,21-02-2023,Call Drop,26,No,Kolkata
20977,315,19-05-2024,Slow Internet,33,Yes,Kolkata
20978,54,19-03-2024,Slow Internet,58,Yes,Bangalore
20979,360,28-06-2022,Call Drop,48,Yes,Hyderabad
20980,277,05-10-2022,No Signal,55,Yes,Chennai
20981,43,24-05-2022,Slow Internet,41,Yes,Hyderabad
20982,267,05-12-2022,Call Drop,62,Yes,Chennai
20983,109,04-04-2023,Slow Internet,17,Yes,Mumbai
20984,323,03-12-2023,No Signal,59,No,Mumbai
20985,166,27-11-2022,Slow Internet,14,Yes,Delhi
20986,351,27-09-2022,Slow Internet,21,Yes,Bangalore
20987,408,06-07-2022,Slow Internet,63,No,Chennai
20988,106,28-10-2023,Slow Internet,46,Yes,Bangalore
20989,51,21-06-2022,No Signal,55,Yes,Kolkata
20990,204,08-02-2023,Call Drop,62,Yes,Mumbai
20991,445,13-04-2023,Slow Internet,39,Yes,Chennai
20992,302,04-09-2022,No Signal,42,Yes,Kolkata
20993,43,07-06-2023,Slow Internet,48,Yes,Hyderabad
20994,283,13-07-2023,Slow Internet,28,Yes,Hyderabad
20995,85,17-02-2024,Slow Internet,6,Yes,Hyderabad
20996,217,08-04-2024,No Signal,59,Yes,Chennai
20997,158,21-04-2022,Slow Internet,70,Yes,Kolkata
20998,350,23-03-2024,Slow Internet,39,Yes,Delhi
20999,127,30-10-2022,Call Drop,57,Yes,Delhi
21000,191,04-06-2024,No Signal,54,Yes,Hyderabad
21001,266,18-04-2023,Call Drop,60,Yes,Chennai
21002,387,01-03-2024,Call Drop,17,Yes,Bangalore
21003,461,19-10-2022,Call Drop,40,Yes,Chennai
21004,60,09-09-2022,Call Drop,66,Yes,Hyderabad
21005,283,11-08-2023,Slow Internet,54,Yes,Hyderabad
21006,466,24-06-2022,Call Drop,71,Yes,Kolkata
21007,379,19-04-2022,No Signal,44,Yes,Kolkata
21008,429,06-12-2022,Slow Internet,67,Yes,Hyderabad
21009,62,27-04-2024,Call Drop,57,Yes,Delhi
21010,408,14-01-2022,Call Drop,36,Yes,Chennai
21011,302,24-11-2023,No Signal,57,Yes,Kolkata
21012,126,18-11-2022,No Signal,43,Yes,Chennai
21013,462,23-02-2024,Call Drop,44,Yes,Hyderabad
21014,487,12-02-2022,Call Drop,62,Yes,Bangalore
21015,172,06-04-2023,Call Drop,61,Yes,Chennai
21016,63,12-04-2022,Call Drop,11,Yes,Kolkata
21017,260,17-09-2023,Call Drop,33,Yes,Bangalore
21018,16,06-12-2023,No Signal,66,Yes,Bangalore
21019,179,09-01-2022,No Signal,23,Yes,Mumbai
21020,330,29-05-2022,Slow Internet,49,Yes,Mumbai
21021,368,04-12-2022,Slow Internet,20,Yes,Kolkata
21022,101,12-08-2022,No Signal,15,Yes,Mumbai
21023,475,20-04-2022,Slow Internet,66,Yes,Delhi
21024,176,20-12-2022,Call Drop,30,Yes,Chennai
21025,193,25-03-2022,Slow Internet,4,Yes,Bangalore
21026,453,09-07-2023,Call Drop,64,Yes,Bangalore
21027,461,07-03-2022,Call Drop,65,Yes,Chennai
21028,301,23-01-2023,Slow Internet,8,No,Delhi
21029,387,09-06-2024,Slow Internet,52,Yes,Bangalore
21030,273,13-09-2023,Call Drop,14,Yes,Kolkata
21031,467,06-09-2023,No Signal,58,Yes,Hyderabad
21032,421,15-05-2022,Slow Internet,11,Yes,Chennai
21033,261,27-03-2022,Slow Internet,59,Yes,Mumbai
21034,175,25-03-2022,No Signal,24,Yes,Kolkata
21035,234,15-08-2022,Slow Internet,32,Yes,Hyderabad
21036,300,17-09-2022,Call Drop,46,Yes,Mumbai
21037,216,10-06-2024,No Signal,28,Yes,Chennai
21038,491,20-01-2022,No Signal,16,Yes,Hyderabad
21039,417,04-02-2022,Call Drop,42,Yes,Bangalore
21040,247,14-05-2024,Call Drop,16,Yes,Chennai
21041,21,25-01-2024,Call Drop,12,Yes,Hyderabad
21042,451,19-03-2023,No Signal,62,No,Delhi
21043,324,27-09-2022,Call Drop,34,No,Delhi
21044,243,05-01-2024,Slow Internet,38,Yes,Hyderabad
21045,288,10-02-2023,Slow Internet,47,Yes,Kolkata
21046,280,23-05-2023,Call Drop,22,Yes,Chennai
21047,244,31-10-2022,Slow Internet,3,Yes,Bangalore
21048,163,01-11-2023,Slow Internet,1,Yes,Hyderabad
21049,146,12-10-2022,No Signal,53,Yes,Mumbai
21050,67,02-07-2023,Call Drop,64,Yes,Hyderabad
21051,103,20-03-2024,Slow Internet,44,No,Delhi
21052,310,29-01-2022,Call Drop,47,Yes,Kolkata
21053,410,26-01-2023,Call Drop,38,Yes,Bangalore
21054,444,20-02-2023,Slow Internet,63,Yes,Chennai
21055,125,06-02-2024,Slow Internet,41,Yes,Bangalore
21056,117,22-05-2022,No Signal,21,Yes,Kolkata
21057,472,08-10-2023,No Signal,45,Yes,Bangalore
21058,251,18-10-2023,No Signal,13,Yes,Kolkata
21059,321,19-03-2024,Slow Internet,66,Yes,Hyderabad
21060,435,29-05-2024,No Signal,66,Yes,Bangalore
21061,370,07-12-2022,Call Drop,43,Yes,Kolkata
21062,226,02-09-2022,No Signal,62,Yes,Chennai
21063,188,05-02-2024,No Signal,48,Yes,Delhi
21064,187,25-05-2024,No Signal,26,Yes,Chennai
21065,76,05-01-2022,Call Drop,61,Yes,Mumbai
21066,273,25-03-2023,Call Drop,62,Yes,Kolkata
21067,469,23-09-2022,Slow Internet,14,Yes,Bangalore
21068,149,06-05-2023,No Signal,54,Yes,Chennai
21069,195,27-08-2022,Call Drop,41,Yes,Hyderabad
21070,364,07-09-2022,Call Drop,60,Yes,Delhi
21071,284,18-10-2022,Call Drop,9,Yes,Chennai
21072,473,27-06-2023,Slow Internet,44,No,Delhi
21073,44,24-09-2023,Slow Internet,56,Yes,Mumbai
21074,454,20-03-2022,Slow Internet,3,Yes,Chennai
21075,446,05-06-2023,No Signal,59,Yes,Kolkata
21076,170,26-03-2023,Call Drop,13,Yes,Delhi
21077,94,10-07-2023,Slow Internet,30,Yes,Delhi
21078,224,02-06-2024,Slow Internet,53,Yes,Delhi
21079,278,04-01-2024,Call Drop,51,Yes,Hyderabad
21080,38,24-05-2022,Call Drop,42,Yes,Mumbai
21081,270,30-04-2022,No Signal,26,Yes,Delhi
21082,482,19-07-2023,No Signal,59,Yes,Mumbai
21083,235,31-07-2023,No Signal,69,Yes,Kolkata
21084,111,25-06-2022,Slow Internet,3,Yes,Mumbai
21085,378,11-03-2022,Slow Internet,41,No,Delhi
21086,410,24-03-2024,Call Drop,1,No,Bangalore
21087,168,25-09-2023,No Signal,65,Yes,Delhi
21088,54,07-06-2024,Call Drop,70,No,Bangalore
21089,397,22-07-2022,No Signal,50,Yes,Bangalore
21090,127,11-03-2024,No Signal,59,Yes,Delhi
21091,478,29-06-2022,No Signal,63,No,Chennai
21092,275,16-08-2023,No Signal,25,Yes,Bangalore
21093,42,21-07-2023,Call Drop,10,Yes,Kolkata
21094,41,22-11-2023,Call Drop,1,Yes,Kolkata
21095,50,02-09-2023,Slow Internet,14,Yes,Hyderabad
21096,487,20-04-2022,No Signal,21,Yes,Bangalore
21097,387,28-02-2023,Call Drop,58,Yes,Bangalore
21098,159,27-10-2023,No Signal,38,Yes,Delhi
21099,332,18-05-2023,No Signal,1,Yes,Mumbai
21100,399,10-02-2023,Slow Internet,5,No,Hyderabad
21101,182,29-09-2023,Slow Internet,44,Yes,Bangalore
21102,181,01-04-2022,Call Drop,65,Yes,Hyderabad
21103,429,21-10-2022,Call Drop,57,Yes,Hyderabad
21104,166,28-01-2023,Slow Internet,45,Yes,Delhi
21105,232,06-02-2022,Call Drop,60,Yes,Mumbai
21106,206,01-06-2023,Call Drop,66,Yes,Hyderabad
21107,355,29-04-2024,Slow Internet,47,Yes,Bangalore
21108,464,24-10-2023,No Signal,26,Yes,Delhi
21109,50,27-05-2024,No Signal,9,Yes,Hyderabad
21110,408,12-11-2022,Slow Internet,51,Yes,Chennai
21111,401,21-06-2022,No Signal,8,Yes,Chennai
21112,146,10-02-2023,No Signal,5,Yes,Mumbai
21113,298,19-09-2022,Slow Internet,39,Yes,Mumbai
21114,145,29-04-2023,Call Drop,68,Yes,Chennai
21115,16,27-01-2022,Slow Internet,40,Yes,Bangalore
21116,85,10-05-2023,Slow Internet,36,Yes,Hyderabad
21117,216,24-02-2022,No Signal,21,Yes,Chennai
21118,482,11-04-2024,Slow Internet,26,Yes,Mumbai
21119,52,06-09-2022,No Signal,56,Yes,Chennai
21120,36,30-09-2022,Slow Internet,57,Yes,Chennai
21121,107,16-09-2022,Call Drop,59,No,Chennai
21122,219,17-02-2024,No Signal,7,Yes,Bangalore
21123,423,10-07-2022,Slow Internet,42,Yes,Bangalore
21124,337,29-07-2023,No Signal,13,Yes,Mumbai
21125,409,06-05-2024,Slow Internet,34,No,Kolkata
21126,371,22-03-2023,Slow Internet,53,Yes,Delhi
21127,486,02-05-2024,Slow Internet,46,Yes,Chennai
21128,298,17-05-2023,No Signal,57,Yes,Mumbai
21129,254,08-09-2023,No Signal,61,Yes,Bangalore
21130,405,28-01-2023,Call Drop,56,Yes,Chennai
21131,68,12-02-2023,Call Drop,29,Yes,Bangalore
21132,473,10-03-2024,Call Drop,14,Yes,Delhi
21133,187,10-02-2024,Call Drop,68,Yes,Chennai
21134,124,04-11-2023,Slow Internet,71,Yes,Kolkata
21135,30,14-11-2023,No Signal,13,Yes,Hyderabad
21136,185,19-04-2022,Slow Internet,17,Yes,Mumbai
21137,289,14-10-2023,No Signal,29,Yes,Hyderabad
21138,359,28-08-2023,No Signal,2,Yes,Mumbai
21139,474,13-04-2022,Slow Internet,62,Yes,Hyderabad
21140,473,14-08-2022,Slow Internet,20,Yes,Delhi
21141,53,19-12-2022,No Signal,56,Yes,Mumbai
21142,400,09-06-2022,Call Drop,52,Yes,Mumbai
21143,177,08-02-2023,Call Drop,25,Yes,Kolkata
21144,472,08-12-2023,No Signal,62,No,Bangalore
21145,133,20-11-2022,Slow Internet,17,Yes,Kolkata
21146,362,25-05-2022,Slow Internet,39,Yes,Delhi
21147,487,24-01-2024,No Signal,10,Yes,Bangalore
21148,77,10-04-2023,Slow Internet,59,Yes,Delhi
21149,350,12-05-2022,No Signal,25,Yes,Delhi
21150,60,03-04-2022,No Signal,28,Yes,Hyderabad
21151,455,30-09-2022,No Signal,61,Yes,Delhi
21152,367,05-12-2023,Slow Internet,58,Yes,Kolkata
21153,465,18-06-2023,Call Drop,44,Yes,Bangalore
21154,311,13-07-2022,No Signal,23,Yes,Chennai
21155,91,19-06-2022,Slow Internet,17,Yes,Chennai
21156,419,05-04-2023,Call Drop,38,Yes,Kolkata
21157,453,11-01-2022,No Signal,30,Yes,Bangalore
21158,298,30-06-2022,Call Drop,19,Yes,Mumbai
21159,325,20-08-2022,Slow Internet,32,Yes,Kolkata
21160,280,29-01-2022,Call Drop,20,Yes,Chennai
21161,199,16-06-2023,Call Drop,64,Yes,Kolkata
21162,455,05-01-2022,Slow Internet,36,Yes,Delhi
21163,118,30-06-2023,No Signal,65,Yes,Hyderabad
21164,183,20-05-2022,Slow Internet,43,Yes,Hyderabad
21165,398,28-01-2022,Slow Internet,26,Yes,Bangalore
21166,55,08-04-2022,No Signal,7,Yes,Mumbai
21167,271,19-09-2022,No Signal,34,Yes,Kolkata
21168,5,28-01-2024,Slow Internet,36,Yes,Delhi
21169,101,19-01-2022,No Signal,6,Yes,Mumbai
21170,388,12-01-2022,No Signal,37,Yes,Chennai
21171,286,21-06-2023,Slow Internet,62,Yes,Chennai
21172,468,09-06-2023,Slow Internet,60,Yes,Mumbai
21173,53,10-04-2023,Slow Internet,64,Yes,Mumbai
21174,218,11-08-2023,Slow Internet,50,Yes,Delhi
21175,329,16-09-2022,Call Drop,52,Yes,Delhi
21176,286,24-01-2022,Call Drop,17,Yes,Chennai
21177,492,08-01-2022,No Signal,60,Yes,Delhi
21178,240,29-05-2024,Call Drop,54,Yes,Delhi
21179,214,16-08-2022,Call Drop,10,Yes,Chennai
21180,104,11-01-2023,Call Drop,25,No,Kolkata
21181,361,03-05-2022,No Signal,18,Yes,Chennai
21182,364,31-03-2022,Call Drop,64,Yes,Delhi
21183,222,23-03-2024,Slow Internet,59,Yes,Bangalore
21184,340,01-04-2023,Slow Internet,27,Yes,Kolkata
21185,348,12-08-2022,No Signal,58,No,Chennai
21186,189,06-01-2024,No Signal,61,Yes,Delhi
21187,327,14-09-2022,No Signal,71,Yes,Delhi
21188,324,30-05-2023,Call Drop,43,Yes,Delhi
21189,476,12-04-2024,No Signal,11,Yes,Bangalore
21190,311,22-02-2024,No Signal,5,Yes,Chennai
21191,99,28-03-2024,No Signal,58,Yes,Hyderabad
21192,97,28-05-2022,Slow Internet,39,No,Chennai
21193,327,22-01-2023,No Signal,48,No,Delhi
21194,73,02-12-2023,Slow Internet,20,Yes,Kolkata
21195,482,30-11-2023,Slow Internet,19,Yes,Mumbai
21196,256,14-03-2023,No Signal,60,Yes,Kolkata
21197,231,01-12-2023,No Signal,26,Yes,Delhi
21198,170,28-09-2023,Call Drop,25,Yes,Delhi
21199,482,06-02-2022,No Signal,15,Yes,Mumbai
21200,333,23-10-2023,No Signal,21,Yes,Bangalore
21201,157,16-04-2022,No Signal,47,Yes,Chennai
21202,419,07-09-2023,No Signal,35,Yes,Kolkata
21203,429,07-06-2024,No Signal,44,Yes,Hyderabad
21204,458,20-08-2022,No Signal,6,No,Hyderabad
21205,222,16-05-2024,Call Drop,23,Yes,Bangalore
21206,364,26-05-2022,Call Drop,39,Yes,Delhi
21207,346,17-01-2022,No Signal,18,Yes,Chennai
21208,99,08-06-2022,Call Drop,40,Yes,Hyderabad
21209,220,26-03-2024,Slow Internet,36,Yes,Bangalore
21210,413,09-10-2022,Call Drop,28,Yes,Kolkata
21211,244,05-10-2022,Slow Internet,64,Yes,Bangalore
21212,454,05-05-2022,No Signal,58,Yes,Chennai
21213,259,16-11-2023,Slow Internet,38,Yes,Chennai
21214,477,24-02-2023,No Signal,44,Yes,Delhi
21215,441,16-11-2022,Call Drop,2,Yes,Kolkata
21216,194,06-11-2023,Slow Internet,35,Yes,Hyderabad
21217,375,16-12-2023,Slow Internet,1,Yes,Mumbai
21218,150,27-04-2023,Slow Internet,46,No,Bangalore
21219,494,29-04-2024,No Signal,60,Yes,Chennai
21220,367,29-10-2023,No Signal,63,Yes,Kolkata
21221,498,20-11-2022,Call Drop,45,Yes,Delhi
21222,155,30-01-2023,Call Drop,57,Yes,Mumbai
21223,499,12-02-2024,No Signal,37,Yes,Delhi
21224,22,05-07-2022,Call Drop,7,Yes,Hyderabad
21225,458,07-06-2024,Slow Internet,16,Yes,Hyderabad
21226,116,11-04-2023,Slow Internet,50,Yes,Chennai
21227,113,26-02-2022,Slow Internet,14,Yes,Kolkata
21228,433,30-12-2023,Call Drop,6,Yes,Chennai
21229,211,03-04-2023,Slow Internet,61,Yes,Hyderabad
21230,24,27-07-2022,Slow Internet,21,Yes,Kolkata
21231,283,15-12-2023,No Signal,10,Yes,Hyderabad
21232,292,15-03-2022,No Signal,32,Yes,Delhi
21233,363,29-04-2023,Call Drop,6,Yes,Delhi
21234,401,26-03-2022,No Signal,2,Yes,Chennai
21235,56,24-09-2023,Call Drop,39,Yes,Chennai
21236,266,14-01-2022,Call Drop,49,Yes,Chennai
21237,54,19-04-2024,No Signal,27,Yes,Bangalore
21238,337,03-10-2023,No Signal,56,No,Mumbai
21239,108,04-03-2024,Call Drop,14,Yes,Delhi
21240,202,18-02-2022,Call Drop,23,Yes,Chennai
21241,202,02-03-2023,Call Drop,51,Yes,Chennai
21242,422,25-12-2022,Slow Internet,25,Yes,Hyderabad
21243,337,30-08-2022,Slow Internet,53,Yes,Mumbai
21244,383,13-04-2024,No Signal,11,Yes,Kolkata
21245,474,22-02-2022,Slow Internet,35,Yes,Hyderabad
21246,218,16-02-2024,Slow Internet,55,Yes,Delhi
21247,243,10-03-2022,Call Drop,58,Yes,Hyderabad
21248,354,06-07-2023,Slow Internet,68,Yes,Kolkata
21249,388,27-11-2023,No Signal,37,Yes,Chennai
21250,178,07-10-2023,Slow Internet,9,No,Chennai
21251,475,25-02-2022,Slow Internet,28,Yes,Delhi
21252,61,28-05-2024,Slow Internet,55,Yes,Hyderabad
21253,405,01-04-2023,No Signal,46,Yes,Chennai
21254,36,12-09-2022,No Signal,70,Yes,Chennai
21255,358,05-01-2022,Call Drop,27,Yes,Mumbai
21256,46,04-08-2023,Slow Internet,10,Yes,Delhi
21257,95,21-02-2022,Call Drop,23,Yes,Mumbai
21258,327,25-11-2022,Call Drop,21,Yes,Delhi
21259,44,08-04-2022,No Signal,45,Yes,Mumbai
21260,320,10-06-2022,Call Drop,3,Yes,Hyderabad
21261,226,10-02-2023,Slow Internet,59,Yes,Chennai
21262,146,22-02-2024,Call Drop,43,No,Mumbai
21263,472,31-07-2023,No Signal,7,Yes,Bangalore
21264,269,23-11-2022,No Signal,27,Yes,Chennai
21265,13,31-08-2022,No Signal,62,No,Kolkata
21266,25,19-05-2023,Slow Internet,42,Yes,Delhi
21267,261,02-01-2023,Call Drop,4,Yes,Mumbai
21268,128,13-02-2024,Slow Internet,62,Yes,Bangalore
21269,39,25-12-2023,No Signal,8,No,Bangalore
21270,157,18-03-2023,Slow Internet,17,Yes,Chennai
21271,364,03-06-2022,No Signal,5,Yes,Delhi
21272,185,22-08-2022,Slow Internet,63,No,Mumbai
21273,174,14-10-2023,Slow Internet,9,Yes,Mumbai
21274,417,29-11-2022,Call Drop,8,Yes,Bangalore
21275,472,10-05-2023,Call Drop,7,Yes,Bangalore
21276,394,25-04-2022,No Signal,37,Yes,Delhi
21277,186,04-01-2023,Call Drop,55,Yes,Hyderabad
21278,281,29-11-2022,Call Drop,67,Yes,Kolkata
21279,489,10-05-2022,Slow Internet,8,Yes,Chennai
21280,74,27-06-2022,No Signal,69,Yes,Hyderabad
21281,295,05-04-2022,Slow Internet,5,Yes,Delhi
21282,16,13-11-2022,Slow Internet,17,Yes,Bangalore
21283,188,11-04-2022,Call Drop,58,Yes,Delhi
21284,412,15-07-2022,Call Drop,63,No,Hyderabad
21285,460,12-03-2024,No Signal,27,Yes,Hyderabad
21286,172,27-07-2022,Call Drop,68,Yes,Chennai
21287,186,30-08-2023,Slow Internet,28,Yes,Hyderabad
21288,32,18-04-2023,Call Drop,58,Yes,Bangalore
21289,63,07-09-2023,No Signal,50,Yes,Kolkata
21290,499,08-01-2022,No Signal,67,Yes,Delhi
21291,349,16-05-2022,Slow Internet,31,Yes,Kolkata
21292,301,02-09-2023,Slow Internet,12,Yes,Delhi
21293,309,18-09-2022,Call Drop,55,Yes,Mumbai
21294,189,27-05-2022,No Signal,4,No,Delhi
21295,306,03-04-2023,Slow Internet,42,Yes,Bangalore
21296,411,28-11-2023,Call Drop,54,Yes,Hyderabad
21297,26,14-03-2023,Call Drop,22,Yes,Bangalore
21298,387,17-02-2023,Call Drop,1,Yes,Bangalore
21299,346,15-05-2023,Slow Internet,48,Yes,Chennai
21300,39,20-08-2022,Slow Internet,43,Yes,Bangalore
21301,193,11-04-2022,Call Drop,20,Yes,Bangalore
21302,163,27-05-2022,Call Drop,18,Yes,Hyderabad
21303,53,18-12-2023,Slow Internet,70,Yes,Mumbai
21304,475,22-05-2023,No Signal,49,Yes,Delhi
21305,174,12-07-2023,Call Drop,17,Yes,Mumbai
21306,196,14-04-2022,No Signal,53,Yes,Kolkata
21307,211,02-12-2022,No Signal,22,Yes,Hyderabad
21308,278,22-03-2023,Slow Internet,10,Yes,Hyderabad
21309,188,04-01-2024,Slow Internet,24,Yes,Delhi
21310,390,20-03-2023,No Signal,12,Yes,Bangalore
21311,308,28-04-2022,Slow Internet,4,Yes,Chennai
21312,457,01-06-2023,No Signal,42,Yes,Delhi
21313,331,24-12-2023,No Signal,5,Yes,Bangalore
21314,214,21-07-2023,Slow Internet,26,No,Chennai
21315,495,15-06-2023,Slow Internet,59,Yes,Mumbai
21316,329,29-03-2022,Call Drop,62,Yes,Delhi
21317,29,29-01-2024,Slow Internet,5,Yes,Kolkata
21318,171,21-09-2023,Call Drop,26,Yes,Bangalore
21319,122,21-04-2023,Slow Internet,6,Yes,Hyderabad
21320,458,13-11-2023,Slow Internet,24,Yes,Hyderabad
21321,418,30-04-2023,Slow Internet,53,Yes,Mumbai
21322,159,24-10-2023,Slow Internet,7,Yes,Delhi
21323,86,22-10-2022,No Signal,10,Yes,Delhi
21324,302,21-12-2023,Slow Internet,39,Yes,Kolkata
21325,4,16-01-2023,No Signal,28,No,Chennai
21326,2,10-10-2022,Slow Internet,42,Yes,Chennai
21327,133,23-04-2024,Slow Internet,62,Yes,Kolkata
21328,302,17-11-2023,No Signal,52,No,Kolkata
21329,79,01-10-2023,Slow Internet,22,Yes,Delhi
21330,147,05-06-2022,Call Drop,57,Yes,Bangalore
21331,166,29-06-2022,Call Drop,11,Yes,Delhi
21332,315,08-06-2024,Slow Internet,14,No,Kolkata
21333,463,28-03-2022,Call Drop,31,Yes,Delhi
21334,238,10-02-2023,Call Drop,4,Yes,Mumbai
21335,328,15-04-2024,Call Drop,22,Yes,Kolkata
21336,276,11-05-2023,Call Drop,64,Yes,Hyderabad
21337,204,24-09-2022,No Signal,61,Yes,Mumbai
21338,452,17-08-2023,No Signal,6,No,Delhi
21339,53,05-03-2022,No Signal,68,Yes,Mumbai
21340,486,29-04-2022,Call Drop,6,No,Chennai
21341,107,07-12-2022,Call Drop,66,Yes,Chennai
21342,55,09-11-2022,No Signal,36,Yes,Mumbai
21343,246,12-06-2022,Call Drop,15,Yes,Bangalore
21344,423,20-05-2023,No Signal,40,Yes,Bangalore
21345,377,20-10-2022,No Signal,41,No,Mumbai
21346,164,21-11-2023,No Signal,7,No,Chennai
21347,442,12-01-2023,Call Drop,22,Yes,Hyderabad
21348,15,26-06-2023,No Signal,11,Yes,Delhi
21349,1,05-02-2023,Slow Internet,2,Yes,Kolkata
21350,351,04-11-2023,No Signal,30,Yes,Bangalore
21351,137,04-02-2023,No Signal,68,Yes,Delhi
21352,151,03-02-2023,Slow Internet,53,Yes,Delhi
21353,180,02-05-2023,Call Drop,21,Yes,Kolkata
21354,410,30-05-2023,No Signal,25,Yes,Bangalore
21355,232,24-01-2022,Slow Internet,5,Yes,Mumbai
21356,492,28-02-2022,Call Drop,66,Yes,Delhi
21357,487,19-01-2024,Slow Internet,49,Yes,Bangalore
21358,188,28-08-2022,No Signal,8,Yes,Delhi
21359,18,07-11-2022,Slow Internet,27,Yes,Delhi
21360,225,17-11-2022,Call Drop,2,Yes,Hyderabad
21361,105,03-11-2023,No Signal,28,Yes,Kolkata
21362,487,26-04-2023,Slow Internet,11,Yes,Bangalore
21363,206,26-07-2023,Call Drop,46,Yes,Hyderabad
21364,186,22-01-2024,Call Drop,21,Yes,Hyderabad
21365,65,18-02-2023,No Signal,42,Yes,Delhi
21366,333,18-11-2022,No Signal,32,Yes,Bangalore
21367,372,06-02-2023,No Signal,32,Yes,Chennai
21368,207,28-02-2022,No Signal,71,Yes,Mumbai
21369,229,22-02-2022,Slow Internet,22,Yes,Hyderabad
21370,69,05-03-2022,Call Drop,21,Yes,Mumbai
21371,142,25-09-2023,No Signal,22,Yes,Kolkata
21372,206,29-04-2022,No Signal,34,Yes,Hyderabad
21373,174,13-10-2022,No Signal,10,Yes,Mumbai
21374,197,18-01-2022,Slow Internet,65,Yes,Chennai
21375,331,05-01-2022,Call Drop,65,Yes,Bangalore
21376,416,16-04-2024,Call Drop,67,Yes,Bangalore
21377,307,27-01-2023,No Signal,43,Yes,Delhi
21378,197,09-06-2022,Call Drop,41,Yes,Chennai
21379,228,06-06-2024,Slow Internet,13,Yes,Hyderabad
21380,271,22-05-2022,Call Drop,4,Yes,Kolkata
21381,437,01-02-2023,No Signal,23,Yes,Hyderabad
21382,199,18-01-2022,Call Drop,70,Yes,Kolkata
21383,325,03-08-2023,Slow Internet,34,Yes,Kolkata
21384,478,24-04-2022,Slow Internet,41,Yes,Chennai
21385,15,18-06-2023,Call Drop,18,No,Delhi
21386,286,16-06-2023,Call Drop,33,No,Chennai
21387,334,14-02-2024,No Signal,25,Yes,Chennai
21388,408,06-04-2023,No Signal,52,Yes,Chennai
21389,216,02-09-2023,No Signal,17,Yes,Chennai
21390,35,09-09-2023,Call Drop,51,Yes,Chennai
21391,69,13-10-2022,Slow Internet,3,Yes,Mumbai
21392,396,05-01-2022,Slow Internet,55,Yes,Kolkata
21393,212,09-05-2022,Call Drop,56,Yes,Delhi
21394,46,02-11-2023,Slow Internet,35,Yes,Delhi
21395,382,02-02-2024,Slow Internet,68,Yes,Delhi
21396,453,14-05-2023,Call Drop,59,Yes,Bangalore
21397,248,03-10-2022,Slow Internet,59,Yes,Bangalore
21398,420,24-03-2022,Call Drop,13,Yes,Delhi
21399,85,11-04-2024,No Signal,62,Yes,Hyderabad
21400,48,28-04-2022,Slow Internet,47,Yes,Chennai
21401,231,29-01-2022,Call Drop,3,No,Delhi
21402,67,24-12-2022,Slow Internet,21,Yes,Hyderabad
21403,477,12-10-2023,Slow Internet,65,Yes,Delhi
21404,438,06-06-2022,No Signal,18,Yes,Hyderabad
21405,89,31-01-2022,Call Drop,13,Yes,Delhi
21406,219,22-04-2024,No Signal,71,No,Bangalore
21407,420,13-10-2022,Slow Internet,45,Yes,Delhi
21408,52,27-10-2023,Slow Internet,62,Yes,Chennai
21409,22,02-12-2022,Slow Internet,30,Yes,Hyderabad
21410,422,24-07-2023,Call Drop,14,Yes,Hyderabad
21411,99,09-11-2022,No Signal,53,Yes,Hyderabad
21412,446,22-08-2023,Call Drop,10,Yes,Kolkata
21413,449,03-05-2022,Slow Internet,31,Yes,Delhi
